"","sub","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","defaced","site"
"44",163,-1.96529022059352,0.163879281878235,1.4826343211907,-3.28033198395131,1.03503855759233,0.439742124695946,-0.407552533842393,1.27688102778997,0.0471874874446049,1.23478889407678,0,0
"45",165,-1.28844299398286,3.43490384827943,4.45615703349746,-4.87975631666114,-1.04958450865131,0.163131805981389,0.609378331434188,-0.589700966465926,-0.0134129903646523,-0.660897595359888,0,0
"46",167,5.46977485897699,1.85524935485197,3.17809287940799,2.79484617622821,0.141308760399035,-0.303646059552852,-0.318365297553242,2.26077346290156,0.223565794855636,0.632509774508306,0,0
"47",168,-2.2944560344005,4.29012680461112,3.00010419897357,0.888984537235769,-1.61227655304666,-1.21402990543605,2.87573084298484,2.09435727132078,-0.651939898699795,0.130492637631542,0,0
"48",173,0.154044699523844,-3.84935356401436,3.54444611320387,-2.43474028098535,-1.25515056822456,-1.25919960055021,0.220286573947126,-0.922338622757019,-0.577461105629338,0.840382467015063,0,0
"49",174,4.47248282704457,-3.59100886469712,-1.11250126792927,-0.669763431517608,-0.597093770015114,1.18611480874102,0.00824944866956257,-0.127664475327464,0.21935227768159,0.592142747190727,0,0
"50",175,13.8213161482709,3.70788770165875,6.46555170206184,2.90156431307614,4.1537733504045,-8.63109613432332,-2.59354124519453,-0.558122132699441,2.82848428444078,-2.1904504545574,0,0
"51",176,-6.50350721324046,4.10698495667441,0.836237343954288,3.83369185411853,-3.88326826172373,-2.06543346715458,1.34092005075023,-0.15989811203794,1.98138551622743,0.164773006821253,0,0
"52",180,-2.64438453033699,-2.15892169630587,1.85978470185391,-0.941247261046535,1.11681642693536,-0.508679986799275,-1.47604736718698,-0.949925377182969,-0.599785973103705,0.479126979999156,0,0
"53",195,-6.73868652584393,5.69071525963967,-0.109025744337602,0.119828068496676,-0.702152460838334,-0.450037620521973,2.38378723825263,-1.82727626744695,-0.573699900553183,-1.09675475619265,0,0
"54",201,-3.40667514775637,-3.44285247255686,0.363281615863674,-2.24658218111726,-2.65441294959169,-1.05907639449838,-1.41579073012756,-1.15853585534869,-0.177907919241591,-1.01701247822529,0,0
"55",202,-2.78575217447422,-1.70544126002309,-1.35104036949588,-1.18127580349556,-0.173220708146186,-1.88379683112415,-0.180529582286086,-0.837702456413425,1.4408105632147,0.997945420218458,0,0
"56",204,5.66666271230389,3.49641806321656,1.43850704057901,4.07655326094267,-6.20578611994072,-3.37961658135828,-1.85368729168061,3.20382455618348,-1.84094129418378,-1.31691808515538,0,0
"57",205,-0.102975694302833,2.67804577338384,0.381905342681946,-2.31899312871197,-0.506356202818616,-1.64895180885718,0.732797674831805,1.0275063423091,-0.00901454808239589,3.40637151748023,0,0
"58",206,-5.47041201512372,-2.14122127579474,-2.11890905312637,2.77823007145664,-5.34792395132845,-2.06595955438762,0.232997221472051,-1.23108000278525,0.762457843225961,-0.805398134179212,0,0
"59",211,0.107261160025656,6.75483657412041,-3.84872973988109,-1.10777468596933,0.474993268124203,1.46175380419153,-0.176302954101953,1.2200403808958,1.2114590250746,0.938606306393281,0,0
"60",212,0.627440292067539,0.786616588673598,-2.25590908715064,0.351560707703804,0.668066415686322,-0.966576474989655,2.60851778847282,-1.45055650844281,-0.324072796861688,0.454535293977061,0,0
"61",213,-4.81892404952568,-3.65612937321918,-1.33034136047197,5.00242962523798,-3.41965655381044,1.4354841836933,0.798996025566161,-0.0400081912452952,3.17622800889983,-1.68868378446253,0,0
"62",214,-3.44380572337651,-0.999223642735269,1.82697977652297,-1.63576369214144,-1.5303540360345,-1.66161102317663,-2.19001438320279,-2.0199612939152,0.110495263178498,-0.858139741467899,0,0
"63",216,5.89812099545225,5.077347507521,0.25395058723668,1.52819640881567,-0.516401433183006,-1.44210171522174,-1.40012012348089,1.6007219921842,-0.16431582792662,0.800777549747629,0,0
"64",217,0.357744007304041,-1.13556800515049,1.06516134393002,0.817144735855238,-0.089342412948008,1.2331155524008,-0.402285962324819,-0.470861116163862,0.0582542304980154,0.067079225491684,0,0
"65",218,-1.11137365618844,-3.95809172140645,4.2870840841247,-1.66596522836471,2.42800612497369,1.50534076876785,-0.621243876762378,0.53348031555219,1.58294254299305,0.183257050380554,0,0
"66",221,2.68231635522899,4.2595327135336,2.79274099577366,-2.49996784252308,-2.3271089746145,2.15861454143037,-1.90225083267356,-0.00636660607286993,0.428210556376759,1.36104917301879,0,0
"67",226,-0.0426175123714832,1.22497756272649,4.52603633970771,5.73837586791702,-3.15027260445348,-0.638122074231094,-2.23442298336479,0.642617257015072,-1.2874049391802,0.193881390029416,0,0
"68",239,5.36072043636494,-1.37402383942719,-1.51576619285749,-1.35649830516271,-0.953772393898282,2.1838168301898,-1.05580219954466,-1.56154864037108,0.505620465940086,0.62229575743509,0,0
"69",242,-0.571771782806312,-2.07601832599086,-1.08605004816942,-1.29649891173788,0.99872263390223,-0.959887732728905,1.67675478991021,1.32197661802469,0.831301031098553,0.863895095626701,0,0
"70",248,-4.26089281354823,-3.85653955213026,-2.23129055865366,2.48918263956299,-0.242625361885462,-1.8213848068352,2.078150896984,-1.33793696788227,-0.859386281783175,1.12610077452774,0,0
"71",252,4.67824571686541,-1.3339560781698,-1.87437841842813,0.346337546797883,-1.46819872097427,-0.548306835059824,0.604944562018507,0.424694353426093,2.54877562079326,0.739598264540277,0,0
"72",253,-2.07387722314738,-0.281125389446916,2.20136368810812,-3.16738761206395,-0.176900912825164,-1.45090222126352,-1.80763640756157,-0.64309685000415,-0.0622605552162105,-0.232248104194964,0,0
"73",254,-4.4316340785434,-3.8158528847524,2.8830854601529,1.61118571066776,-1.69287584024863,-1.44433205010521,0.13749923120125,0.266055952849869,0.433465703870206,-0.139047064141936,0,0
"74",255,1.76740772527553,-4.43023684006162,-1.30393249921226,-1.25160924705119,2.23430558908935,2.37435447111477,-0.136916302016011,1.3007107321908,-2.0816200487294,-0.755862705007164,0,0
"75",256,-5.98212686231346,4.45803053048813,-0.520359657945013,-0.394065284138297,0.446556988552951,0.049981841321507,-0.652814030455885,-2.51859756214545,1.46839519027715,-3.13103355332211,0,0
"76",257,12.162986371048,-0.310086902513486,-0.14267555409769,0.354743489990736,5.58532804939848,-5.2272165836102,0.225601666413911,-1.78357343368778,-2.00999985900901,-0.510406395040386,0,0
"77",258,-4.61174594050826,-2.7226571654213,-1.58809543892314,-0.548825217678504,-1.92481988614275,-2.07577376721918,-1.92561355546301,-2.59644535147861,-0.474262655189825,-0.326994842027717,0,0
"78",259,3.04271278788915,-6.77471605128842,0.521702194973995,-0.970299379243252,-1.94982500111355,1.17238116561847,0.627841475311171,0.890197292401644,-1.00193326327199,-0.746613499230711,0,0
"79",260,-1.36128023150473,1.60718469784926,-1.07333597301108,1.41716783048824,0.342670037116445,-0.28251264264651,1.79690957221075,-1.18208965958459,0.851903788507815,0.390774716909303,0,0
"80",261,3.98989826744579,3.09305054428048,0.0839269534904463,-3.03853438675522,-2.22765838349471,-2.6591967133863,0.726714795245935,1.13204052719949,0.175777607536913,1.44070811772145,0,0
"81",262,-5.36570153769439,-2.73805365205388,-0.716258889714891,-0.337960147949217,2.50793527307757,-0.459463853653422,-0.0831837761901629,1.07039142658257,-0.180117622391305,0.0822658925935518,0,0
"82",263,-0.265915624576586,-2.92748802797625,1.59340071359376,-1.0850590344747,0.838339771660538,0.564629473671428,-0.261860494188656,-1.24899173709092,-0.106373070734995,0.21764801137882,0,0
"83",267,-3.05855726679511,2.9902963396456,0.371311967682709,-0.053890369034924,-0.56046154015779,-1.83672597761174,2.91056279135322,-0.633911478047273,0.212267780719022,-0.0554262321992251,0,0
"84",274,7.59387942478437,-1.26541223905205,-2.8059637556018,2.69614234317515,1.3467372854797,-1.09147549616425,0.350023551247517,-1.21586586686531,1.09566956451389,0.180727986874096,0,0
"85",275,-3.95471553354141,3.44945291557726,-2.07907637001564,-5.17837815135644,-0.129294108390883,-1.37750719383652,-0.449105136944659,-1.2098914370696,-2.00762483569443,-0.592372108424053,0,0
"86",276,-4.71678707050767,1.42051868134241,-3.19832927493,-1.9168278337947,1.14203262147554,0.226154998165097,-0.441859091417814,0.521927401412114,0.532244775529855,0.357537343826011,0,0
"87",277,1.10621137712027,0.587689023190171,-2.59974127010183,1.10135442911515,-4.63524590057899,1.25129671882867,-0.851925005510594,-0.31377956865989,-0.310280766941268,0.0995667075679858,0,0
"88",278,-5.0735423447784,-0.994671142280491,2.53343275423247,-0.3911241518472,2.44562464343862,-0.123910380429857,-1.37221518328656,0.687551874137275,1.06716975655117,-1.62300048224435,0,0
"89",280,-0.977679295867441,-4.01609455922358,-2.17121768639527,-1.05648848766621,-1.25429775113135,-0.32249278666433,1.59142877908153,0.626307118876562,1.19835386456571,0.131766682971452,0,0
"90",282,0.144689494702526,-2.40241315809243,2.62786677983203,-0.639624681515808,2.47904881887367,-0.0321770680159341,0.95081615185757,1.18457959694311,4.28393679776095e-05,-0.63335621734825,0,0
"91",284,-1.24631247861831,-0.218049632232242,-3.64127763044901,1.74198407455522,-3.2424148470106,0.183787780508894,1.87850372883599,0.685657990539528,-0.870259519580195,0.586661944448535,0,0
"92",295,-0.831106952869763,-2.77282591743722,-4.37015686442123,2.434829729548,-4.13611106583878,-0.370911163693013,0.337013201688475,-0.453902036900463,2.29963442997075,0.440480654142852,0,0
"93",296,3.65640115541814,-3.12245372210518,-1.53093988201075,-1.5655087505057,-0.219699320330885,1.22925557960748,-1.37234191734659,-1.19167890045982,-0.0819044661145,0.917827404576936,0,0
"94",302,-1.57322239655043,-2.72399570730631,-1.03392713837682,-0.642839517152392,1.44183663757522,-0.396623091519676,0.572904151816166,1.98138321376548,2.10704504816325,0.40061929276032,0,0
"95",313,0.189989940203238,2.33532765068461,-0.310112852396954,1.13346603392975,2.44287006677173,1.66356241308478,0.805903245104778,0.833011700680084,1.00302211612844,0.330926680631072,0,0
"96",316,-0.589589785729554,6.5553487128798,-3.25074962564987,1.54090103337806,-5.19512130480742,-0.771525929121584,-1.97780797595901,2.13338087847921,1.92183517880494,0.562487930066294,0,0
"97",327,7.78276549988834,1.62899173765923,2.708593106727,0.289009750255604,1.90383659086514,0.906083829395026,3.57234187216603,-4.06557005000196,0.763941943519879,0.430442308295007,0,0
"98",328,7.10923000912048,-4.7180955635199,-0.592320122740999,-0.535021869781503,-2.08802855853467,-0.53611326156496,1.49218354864855,0.604228815432864,0.235752672811823,-0.444394549884641,0,0
"99",329,2.44156718219915,-1.2089976625428,-2.13686525340361,-0.947355422753916,-2.79887726767338,0.615465146745338,-0.487245809332675,-0.563552600648717,0.620425367582771,-0.606351468058367,0,0
"100",334,3.001064759154,-1.53702156680413,1.37057597704051,0.849973710542887,-1.12883167924792,3.06061061757514,-2.69364534244858,-1.50240259090101,-2.29818165854628,0.0189481472486808,0,0
"101",335,5.6583932982053,6.40315967829918,2.00484780610453,-1.95529267554093,-1.45777558548447,1.46396740409483,0.466177271808024,2.04408789314853,-0.278273911585316,-1.87955297381271,0,0
"102",338,4.26356756910725,-2.18580854398713,-0.209228563428529,-3.12379053380544,-3.75894937663006,-0.88742331479489,0.160125852266831,-1.36444874710017,-2.31021965225343,-0.679482084384182,0,0
"103",353,0.298556838842257,-3.43579258640362,-1.43820868013309,-0.0178710126720418,-2.48149481365546,-1.04718486115338,1.23908045352948,0.775664626261967,-0.490235654355062,-1.13655213755688,0,0
"104",354,-0.613738044861869,-0.963267949553126,-0.585044506300024,-1.25171994580736,0.616491796976942,-0.878566823893053,0.796103499686275,0.125739702897716,-0.112889931316704,1.58400319782428,0,0
"105",356,0.230882213296631,-1.68272194456943,-0.657421026926948,-1.87838893701583,-3.2914750679866,0.633576205852203,1.75987784834673,-0.12154628595,-0.274652985135314,0.247140601166475,0,0
"106",357,2.53465872223163,0.468528175931463,-2.32212524049998,-2.35917555963422,-1.33814629136197,-0.548209922099587,0.346832766148335,0.486259858739108,-1.47687150344443,1.02548265730932,0,0
"107",362,-5.29172490688306,-3.30352347280382,-2.02646891375824,0.450082785028965,0.437456392010286,-0.531881254883679,-1.07461141833012,-1.43215236184241,-0.409956526611523,0.85850319493917,0,0
"108",363,2.48298853478527,-2.44952733182403,-2.79404931083393,1.00891359083655,0.474086021040436,0.812288447371972,-0.52381033439007,-1.15226095971472,0.640763763976952,1.18570391253343,0,0
"109",383,4.69368925952676,-2.06974860908017,-1.42834705695947,5.76424818541652,-0.502159701976287,0.432937915928071,0.35764187244227,-1.10613144507568,-2.02475909031873,0.44873515120469,0,0
"110",384,4.40752246812089,-0.999772167837126,-4.99629737099836,4.91086629559062,-0.34045586178424,0.962719751503893,0.661314052986546,-0.47702084053803,-0.743730014728171,0.0566354216168672,0,0
"111",385,6.17385485332389,2.01012058926115,-1.39617451786394,-1.36466600703616,-0.134688810886894,-0.437559460731946,-0.698504341165771,0.111523094860113,1.05257336316666,0.918931296921369,0,0
"112",386,-4.23689242341068,-3.54096492003924,-0.312092915485525,4.10998802664313,0.467824801282321,-0.454741980244753,0.640063015931248,0.717329386870616,-1.36432024154145,-0.361310072256308,0,0
"113",387,-1.22668835534485,2.2723832005675,-0.479321516403951,2.75302369850587,-0.897080337797414,0.571905753234947,-0.473048800331843,2.77606056198681,0.169865058512266,-1.64428820584359,0,0
"114",396,-2.86223991692294,0.637113129803628,-0.648644211046944,-0.088608674378353,-0.0496951907354306,1.1704323195215,-0.764732132598688,0.508608459121478,0.522345311353111,1.03601982266282,0,0
"115",436,-6.08451363096582,-0.316368525084255,0.654671207779445,2.20244239084723,3.1144705466139,-1.38166974827548,0.106939989051925,1.3102959592404,0.844003506249631,-0.109813807672722,0,0
"116",437,2.30903694738701,-1.52472714107281,0.162978594314565,1.55732030366342,2.48023585976618,0.318827673063576,1.59492016853482,1.02452271942168,-0.883954350182793,-0.398441393209271,0,0
"117",438,-0.157505890407554,-1.263187565086,-0.168364845543295,2.96789304911911,0.0646925499179426,2.45946687311714,0.908317808281466,-0.161752162073316,0.586902399733934,1.32540475171656,0,0
"118",439,-7.82970917234932,-1.43518308071592,-3.14747886217997,2.61310833921281,1.53435149842129,0.160800743976526,-0.910666283509084,-0.681562829940539,-1.14896878151828,0.490629600556574,0,0
"119",440,-1.52346200597149,0.31049163621712,1.18498087378068,0.404388695341959,-0.0273898862764547,-0.850487880394331,1.77770651210708,-0.157476501891494,-0.378919716877266,1.36769558225967,0,0
"120",441,-5.37374568319237,0.77079527507628,-2.51112688688325,1.67000499574049,-0.398436467952035,-0.0477623407181128,0.360282238827036,0.312221681021342,-0.0731967476723777,0.956815609447984,0,0
"121",443,10.381591724444,4.9594699095853,-0.795578140409994,-0.844070453490873,-1.18517127801133,-2.40402224055743,-3.02645902631786,-0.00102794377884024,0.76538950430363,0.592755261390291,0,0
"122",444,-0.232073743551971,-1.57509357778638,-2.75634705931666,-3.27241785360233,-1.48227840037831,-0.744300631525675,-1.09934714990591,-1.18687791644759,-0.886717561358061,1.43980259355114,0,0
"123",445,-3.16389325190678,1.72057815718464,0.210562141701698,2.77136265466166,1.86195137449043,1.46514046998918,0.057750514532219,0.462697014435026,-2.31931064870294,-0.400325353140442,0,0
"124",446,3.48116088413535,-2.43564983613712,-1.34836567470808,0.514547008599377,1.53377216429617,0.0536286721384642,1.44826076688388,0.359514224243967,-1.52373045901979,0.707869226877658,0,0
"125",448,11.7335341379345,2.57526724945833,-2.01998140264729,1.06579395676901,2.11191377153434,-2.02326014393183,0.543231691168153,-0.338951562419895,-0.623466309293277,-0.298804169186228,0,0
"126",451,-0.187509616885816,-5.00395802996087,3.45625728986993,0.730723053569302,1.96477973731289,1.26974630686763,-0.00968944461779578,1.04263185607018,-0.52882366289041,-0.0067719903111268,0,0
"127",452,8.82225707667386,-2.01152578548937,-1.30157011967056,-0.287229550225808,0.141349043462697,0.621805408797682,-0.783377078553845,-1.4196006917611,-0.953715685012075,-0.848077715570732,0,0
"128",453,5.1845117120636,6.53389998146313,2.63176810358438,0.7096781941805,-0.976483429169489,3.54153523284238,-0.833504680722847,0.467657673181194,-3.11499223035367,-1.1390877448676,0,0
"129",465,8.41076903837927,1.91457946390447,-2.83928870360917,-0.818331773749625,3.21321020055801,0.183626044481371,-0.355746602531883,0.452143305509758,0.746690310151908,-1.17831547378746,0,0
"130",481,3.31714476791335,1.23122426408209,1.38461612035416,-0.140848011286517,-0.891250931656296,1.18821361363543,2.12548491028118,-1.74865248893779,2.83436782691895,0.452791006523525,0,0
"131",482,6.96754497709224,-1.1439378930074,0.127701459188488,-1.76513674731724,0.21148883208218,0.613582527870185,1.22182140657884,0.700622955490121,1.82307564842621,-1.71864424619423,0,0
"132",483,-0.765196266341786,2.44063716634461,1.21691472236007,1.64422859576029,3.46217932258516,2.90740338695593,-1.44984139545239,1.15821436510543,-0.198728754155323,0.583273279029267,0,0
"133",484,1.16708595931539,0.476077410124761,2.979670434521,-0.839579130914706,-2.47438026853835,1.71295022961942,-0.0450736194605993,-2.72478742747187,0.468375030656369,0.688892452645251,0,0
"134",485,4.69542727730841,-3.50709766187274,2.94978756642695,-0.359987129171161,-3.89479795721823,1.45967845416086,-1.94475533695652,-0.950582713922471,2.43201639118731,0.833804527174348,0,0
"135",508,3.6452145012659,-4.14784021469441,0.26341701126897,-1.44660935822976,-0.881064523367353,0.147941213472169,0.701343734760953,0.672969380205322,-1.2298810299883,1.00369911445114,0,0
"136",511,6.24549904856773,-3.72046596046032,-0.252206156974979,-0.361034819902044,1.9882782309577,0.274390190226542,1.83509539323801,1.43937733455604,-1.37837862936045,-0.533736882565605,0,0
"137",515,4.75396320525814,-3.03276066315159,1.0514401690682,-0.208317959767567,-1.34166319991335,1.69099141585492,-0.25485407947792,0.898665171399952,0.278523590542679,-0.190791778964652,0,0
"138",516,5.32136583267765,-1.01857254482764,-0.766088152318545,-1.64651690435703,-0.879255943737497,0.156655915956472,1.43202048265772,-0.444399760389809,0.916347292147793,-0.367173500494859,0,0
"139",518,10.4863439176674,-1.26037413625417,0.0599367733796903,-1.59084532219885,1.94567619390547,-1.07616347464294,0.577659992261637,0.105871605744414,1.04131878485097,-0.768339235654834,0,0
"140",519,-0.06153966183284,2.0120495016875,0.410286663683012,-2.96238266632025,1.95059289690856,1.94850918885538,2.60640598145152,-0.316272957250573,1.24485515695324,-0.660406046417675,0,0
"141",521,5.59224957929487,-0.280825672165526,-3.82835528985532,0.892283446314023,2.07125358875976,1.91239223711862,-2.02762821855916,0.111615761561001,0.877298577740962,-1.33365868433732,0,0
"142",522,-6.17110124638269,-1.45623997982042,-1.15537585820018,0.799049397968261,0.429771298438759,-0.33183442768066,-1.12408907463229,0.628441448829043,0.18863711979486,-0.450734602620995,0,0
"143",524,-0.0909811317485782,-0.0114521385579568,0.666107080814128,-1.3468858735273,-3.1123937681859,-0.296177578867842,-1.1883362163788,1.46286367106856,-1.93894024120541,-1.09269512026107,0,0
"144",525,-0.16900482201697,-0.328878919726472,3.71565852250827,2.75548425251813,-0.0828982142306911,1.60880333070174,-1.04965015993682,-0.377504744775354,-0.180573301468309,-0.222880573651256,0,0
"145",526,1.67715494063672,-7.50043212146475,-1.29713199867749,1.45701265675329,-2.85774988984085,0.977426852865691,1.03975098480551,1.62337436219653,1.12547517654891,-0.587210904934932,0,0
"146",527,-3.47487141125905,9.49747233729858,0.392617720760044,0.70478805617067,-1.59758151860135,-0.374580372039716,-1.46608883742306,1.48218823137347,-0.0916844467943646,0.561236992504458,0,0
"147",537,5.78082326421444,0.486706344963262,1.19390231726466,2.82302147401038,3.31890776981085,-0.643565696521045,1.66986820252495,1.41395054959775,-0.60692592655714,0.655951079630867,0,0
