bids_name,sub,defaced,site,cjv,cnr,efc,fber,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,icvs_csf,icvs_gm,icvs_wm,inu_med,inu_range,qi_1,qi_2,rpve_csf,rpve_gm,rpve_wm,snr_csf,snr_gm,snr_total,snr_wm,snrd_csf,snrd_gm,snrd_total,snrd_wm,summary_bg_k,summary_bg_mad,summary_bg_mean,summary_bg_median,summary_bg_n,summary_bg_p05,summary_bg_p95,summary_bg_stdv,summary_csf_k,summary_csf_mad,summary_csf_mean,summary_csf_median,summary_csf_n,summary_csf_p05,summary_csf_p95,summary_csf_stdv,summary_gm_k,summary_gm_mad,summary_gm_mean,summary_gm_median,summary_gm_n,summary_gm_p05,summary_gm_p95,summary_gm_stdv,summary_wm_k,summary_wm_mad,summary_wm_mean,summary_wm_median,summary_wm_n,summary_wm_p05,summary_wm_p95,summary_wm_stdv,tpm_overlap_csf,tpm_overlap_gm,tpm_overlap_wm,wm2max
sub-0014_T1w,80,0,0,0.6077437442939629,1.6987952621580211,0.5469345125908449,-1.0,4.926539404590447,4.3260182137713405,5.577002666666667,4.876597333333334,0.2517107189878054,0.3914646594803274,0.3568246215318671,0.3420045673847198,0.1498638242483139,0.0,0.0022206607567107,7.608539214470373,7.516620412268646,7.586618782683436,2.333074350726548,8.896023050984292,8.824824985066215,15.245377553487806,92.08080456908864,142.70692167556774,137.0362264358837,176.32095306299473,65.31335318383312,0.0,0.94029395722192,0.0,3237000.0,0.0,7.043094215914607,3.584832636876271,-0.3405171966087219,157.97669162850164,501.5472537464887,503.8557977378368,321591.65587402787,104.23779439553618,829.3899998869747,215.9618334504005,-0.5153392890676285,63.92693369506474,785.5332077452175,780.876211931929,500144.64447396056,644.431183308363,950.5073455050588,87.77803596122216,-0.3787230032183277,47.85670783816585,952.087574704342,964.8084079977124,455887.7005973505,826.9308856353164,1035.716848069802,63.28523819417346,0.2027670429064161,0.541070410067756,0.5556690840788351,0.7605831414716857
sub-0015_T1w,505,0,1,0.7480656568199285,1.2797061495072082,0.6575024435311032,-1.0,4.308780409599477,3.6045596224243086,5.027221333333333,4.294560273040789,0.2623941994137224,0.3704625564107199,0.3671432441755575,0.34714175760746,0.0794859126210212,0.0,0.0027177893850642,8.552074115973197,8.414187904814268,8.466336910435995,2.072995544726295,6.44102621332462,6.935659343893557,12.292956273629756,94.61621943791586,207.16012874159668,185.99624518216945,256.2123873669958,69.53880492551251,0.0,0.4530497459086332,0.0,3717578.0,0.0,0.0,2.4229022493210577,-0.7065265981688911,157.4152739760428,379.0718296326813,349.9207964912057,299706.6548534361,148.50227603130045,694.0761769227684,168.79930765349044,1.5891191370147846,72.06403537129056,768.9151297984357,766.1438776683062,423142.3323319955,571.8036897964776,978.3226053286344,118.94734580959197,-0.5120211175099962,63.64316453224957,932.261332151265,947.5546919014304,419351.013893412,787.09345879592,1036.2050992343577,77.08101623580568,0.1876290065490977,0.5267249015428637,0.5653498006093466,0.5706060293561582
sub-0016_T1w,358,1,1,0.6616921359625075,1.4821173079596688,0.6784370136589012,-1.0,4.390468927856759,3.6014654502369434,5.176064,4.393877333333333,0.2697844368252186,0.3711135435618942,0.359102019612887,0.2865443527698517,0.0548311322927475,0.0,0.00116293490922,6.932107624269595,6.822271465031864,6.877098498151798,2.065172167798681,6.448829068854263,7.377524130524048,13.6185711549192,81.37142274352041,175.99166972949536,160.18164021166646,223.1818281619836,62.67842418878425,0.0,0.6750549684744858,0.0,2578316.0,0.0,4.703740317374468,2.831139093517157,-0.8008199306483088,163.39631756090216,376.7871923001934,351.6425221133977,379480.40783885,140.07536353729665,693.4729407690465,170.27251493848402,-0.3809885624788287,79.41106025561973,760.6573104138537,760.539173681289,522010.5374596763,562.9820803515613,974.9639809448272,117.93434700928871,-0.4497656836328065,55.52775270943003,948.1989318995176,964.469076473266,505115.055790775,808.5375560596585,1039.40016550757,70.82006700989704,0.1797146236216736,0.5206514535070912,0.5726962570139041,0.6263528716188475
sub-0017_T1w,443,0,0,0.8795552914393727,0.9672790946665992,0.6896744508635101,9930.330105251736,4.772045438083549,4.085682980917316,5.446186666666667,4.784266666666666,0.2667698464536069,0.3460071241359953,0.3872230294103976,0.5125412940979004,0.2436191439628601,0.0,0.0012902239416206,7.144203738571838,7.001897863983884,7.08354068909267,2.711011445850496,5.04537939069785,6.96914693902923,13.151049980539344,26.641524918230704,48.38223740691098,44.55156221814479,58.63092432929266,50.05207445614841,0.0,3.167761447812566,0.0,2632242.0,0.0,22.33870292082429,10.657205331310704,0.2398902678798422,123.52645000636024,447.03189523383656,433.38181391358376,362700.5504685187,192.78794596903023,734.3779977411032,159.85960411160153,2.2275704826145644,77.2243748722239,776.2995899856004,787.0413526613265,470431.63257950655,492.41197359748185,1018.8259778078644,155.99233579978832,-0.5133692402030094,69.41242546470704,947.7386408349512,953.758330848068,526468.8186776129,820.7963951583952,1057.1640220098195,72.52329102633955,0.2058016163552414,0.4871486682470554,0.5323182890906188,0.6179147998008676
sub-0018_T1w,481,1,0,0.7739771065428569,1.14172598158704,0.6487114190420914,-1.0,4.94278800852897,4.340993358920244,5.595253333333333,4.892117333333333,0.2625755848185345,0.3570721351364639,0.3803522800450015,0.4107252359390259,0.1930593594908713,0.0,0.0028848258480152,6.988236436625217,6.853556098521127,6.919328533033755,2.071849102331163,6.306219455734216,7.561094438543062,14.305214757563808,34.699910556869135,66.86327177911387,60.71834220509862,80.59184427931288,2018.5022458554447,0.0,1.6740685228459131,0.0,2165192.0,0.0,10.629496961832048,7.789344274170954,-0.1319178281877513,136.92763991331225,425.3587588651292,412.5698856152594,365514.1418414282,62.64885119721293,779.889200437814,199.1309699057788,-0.1317041132026726,67.86912879525195,787.997050350268,794.981080558151,497056.552840165,562.3605562448502,994.534844275564,126.0628949641315,-0.6574206897271009,58.46557480554837,945.082722136516,958.2090397998692,529463.3060958757,820.2762749791145,1036.5013016201556,66.98313525182739,0.1977489390115965,0.504005312740759,0.5514057717318059,0.6940772207304583
sub-0019_T1w,402,1,1,0.6558840791487311,1.5181858439533464,0.6501976650657108,-1.0,4.17204581596477,3.4021854478943108,4.8746133333333335,4.239338666666667,0.2639327786066763,0.380489802964703,0.3555774184286206,0.2957256436347961,0.0515507787466049,0.0,0.0008266513283393,7.971059112184008,7.852821101412501,7.91522348169629,2.082881129583145,7.082180746394869,7.048437732414251,11.98025132126474,94.18949830955856,177.29403326029043,165.42846658361248,224.8018681809885,30.55546595875485,0.0,0.7492555484494509,0.0,3328300.0,0.0,5.106426183134317,2.7863905784333385,-0.6020616046807947,172.21693282035346,412.1935827454631,400.6016620006412,322723.01337439683,106.8052011076361,744.5523285735399,192.3302466241463,-0.3184455105773494,71.36040045483199,758.4096466343779,754.057359488681,465242.76529513777,584.0285351928324,958.7694348897784,106.47236721271383,-0.5139285487592287,61.16605753271313,935.1967590886516,956.1151044480504,434781.22182839207,779.2861383538693,1034.6074475105852,79.80750814588127,0.1959132238891321,0.5446001318060805,0.5706597166548284,0.6260573055468194
sub-0020_T1w,499,0,1,0.8132176956169371,1.0395023164768318,0.6687526909747776,-1.0,4.032051276679346,3.3645698300380373,4.704970666666667,4.026613333333334,0.2610414717475091,0.3545757469651928,0.3843827812872981,0.3931656777858734,0.081729057431221,0.0,0.0016286115424637,6.732238211303997,6.584922113991353,6.6632483213600695,2.146634162440799,4.341913655136683,5.8245516735267815,10.985107203002862,37.58419267317938,83.46040131796616,75.62181889598112,105.82086269679785,2011.269422480434,0.0,1.1041212364294692,0.0,2664649.0,0.0,8.399334043264389,5.9645672131653455,-0.3998173940689713,133.0176071054901,373.8388524969215,342.17827516794205,376657.7841369335,160.39449003338814,672.779089897871,159.40201964777793,0.6792173505799628,83.80445811734701,744.0833377809479,759.849663823843,511618.7641241413,421.4548724591732,1021.2631714046,175.00323165821607,-0.7945023138912952,81.74767757452948,945.2592007313988,963.426315665245,554627.4532197843,786.2331575453281,1063.1589487195015,87.70287165398346,0.1976445452688783,0.4941624052229692,0.5257390291273571,0.6412598213686119
sub-0021_T1w,326,0,1,0.9358590449700374,0.9598131070705448,0.640918144706328,22231.02453289167,4.051897022768297,3.436277734971558,4.759861333333333,3.959552,0.2609033092569793,0.3567791266625978,0.3823175640804228,0.4474314153194427,0.121757686138153,0.0,0.0007997445305531,7.0595113966408825,6.900378404119468,6.975441383490175,2.2426548158465778,5.553959415291072,6.401413247881332,11.407625512506348,41.83146341824148,78.71767612442578,71.67854465845028,94.4864944326836,21.315545639590024,0.0,2.115639222035577,0.0,3162006.0,0.0,16.311599552631378,6.526474275206285,-0.3878630574337243,154.39281309724458,437.3653140834574,416.7253871001303,358982.3424450533,172.59111585468054,774.4411640539765,185.8176317323241,1.059542510795069,70.817089335995,777.9545684942048,784.1861454043537,490899.8931044168,531.1764449905604,1008.3207164630294,141.19392815904712,-0.6101619363826307,76.1961651738201,932.2997277486774,941.2752447724342,526038.7654811073,789.7932577505708,1055.09662694484,82.51273229978328,0.2062894287501847,0.5021057457661371,0.5426955030505818,0.5253205395335803
sub-0022_T1w,585,0,1,0.6690098998847959,1.4725106525827745,0.6278878095827716,-1.0,4.241127965543301,3.480599896629902,4.932330666666667,4.310453333333333,0.2658441689838877,0.3746260521303923,0.3595297788857198,0.3071753829717636,0.066848611831665,0.0,0.0007415898527512,6.582799801598036,6.471965875464564,6.545277807071962,2.252823281710877,6.770828048653422,7.529103978847672,13.563660606178718,62.84969803731321,111.44680103364058,104.79083038175564,140.07599207431315,22.60795343705243,0.0,1.5739651394110046,0.0,2376638.0,0.0,10.534177938476205,4.49053379218918,-0.6707120856978461,170.99604942526005,443.7655274593024,430.793790217489,392186.610564286,165.66218215227127,769.4843522980809,191.22371669985503,-0.4484760480264036,76.25705911171156,767.3796178749369,763.8953141253442,552667.083786979,582.3932311609387,972.3381064385176,112.82144776634463,-0.3343386755516837,55.025749714560014,946.33700349613,960.1297926418484,530396.3066673978,808.4015720169991,1041.260991923511,70.78685580631662,0.2016114452737341,0.5203856974297572,0.5555269950031287,0.6326368470267466
sub-0023_T1w,485,1,0,0.8780563165821752,1.0661316385472812,0.6153839044137451,-1.0,5.032559143971789,4.400280098582036,5.744373333333333,4.953024,0.2683198687189664,0.3628104592444403,0.3688696720365931,0.4799877405166626,0.2483610987663269,0.0,0.0013884082979973,8.023142082264325,7.866723814787773,7.921421168902468,2.0732898095793004,7.127335144093908,7.256751473570396,12.569629467037975,40.48770614896956,78.41669080589139,70.4841464977077,92.54804253826214,58.56424010376265,0.0,2.1776520587288286,0.0,2484604.0,0.0,13.699692394584416,6.671203539754621,-0.4562258443588334,159.2704220090591,417.74537756187823,412.2831956483424,326238.59079934726,63.923281682655215,768.2425616215914,198.8542855269125,-0.1897727758636276,60.78029097843304,795.7727941112555,798.5111272707582,441125.63678667176,600.3567085973918,985.9384283144028,112.03489186956072,-0.6200756626264066,65.57066700132341,930.6409880824308,942.4095943663268,448492.77307852695,798.2009455561638,1037.5061383657155,74.97504570013697,0.1810463630933777,0.5251473532095703,0.5609057858770141,0.6841749704441817
sub-0024_T1w,307,1,2,0.6686420107511735,1.5778062245371645,0.6520772685599433,30370.98347107438,5.471622272176746,5.227200311565418,5.843956543428399,5.343709961536423,0.2622281908268914,0.3818987850905407,0.3558730240825679,0.3553088009357452,0.1341389417648315,0.0,0.0034882398277062,6.668190298501991,6.572277639776085,6.648273826305161,2.539683209371438,8.646764101027138,8.593662178169547,14.594539224110068,41.5047078615385,61.50425572468613,59.47446751272859,75.41443895196113,4036.127498078692,0.0,1.712542608088673,0.0,2909496.0,0.0,10.668084125965834,8.327838979421799,2.294813813948026,135.3074829579085,522.8054478877748,527.5916953459382,371065.7394179725,145.7735216282308,837.1079035587609,207.7388953411973,0.3433555449166987,65.05268501044299,783.1419658554139,781.8181652314961,540405.4942589893,633.7409045062959,945.5962939560412,90.4173437292878,-0.3155236830716945,53.17715446734112,946.5275488165578,958.6390014588832,503577.7671489241,822.7538368776441,1036.6471514962614,65.6847081575954,0.208718214201218,0.544223128750364,0.5775981170835184,0.5078781146977742
sub-0025_T1w,189,0,1,0.6276079336624807,1.656013738974118,0.6405089942478294,-1.0,4.240992925172346,3.536930733250834,4.9254189798163726,4.260629062449833,0.2606959648447266,0.3828240277266955,0.3564800074285778,0.287567600607872,0.0646088331937789,0.0,0.0006856496495278,7.199257590828125,7.107362250831684,7.179734525992583,2.163978527417611,7.548768884893735,8.109910339963456,14.61698360757902,91.37130047922324,155.33911661614863,147.57990188261306,196.02928855246725,24.83806364429537,0.0,0.9378309810901854,0.0,3292330.0,0.0,8.051764933392406,3.22529098067664,-0.5880081220289326,170.58815811577037,454.02961643599497,449.8285110220313,351937.9885653628,114.13559234887362,791.335241837427,207.8707650046983,-0.619608219352954,73.82536145094755,766.6832857617771,764.7473896555603,516810.1407816985,600.6227431129664,953.9273772295564,101.30746634897211,-0.4397808264788296,51.89775042887813,951.9030681721842,965.0684900376946,481245.87142307294,821.9368136990815,1039.456094769761,66.02371003957451,0.205464886637182,0.5357611520941188,0.5669229715632613,0.6411196959224867
sub-0026_T1w,527,0,0,0.7335434548241818,1.3515557215897238,0.625785576913538,14866.04222966615,5.052461746141851,4.34158790509222,5.792544,5.023253333333333,0.2502546812449314,0.3740869034416548,0.3756584153134137,0.3453658819198608,0.1740008890628814,0.0,0.0005551664326342,5.391214397463489,5.285053401048306,5.359385194131067,2.4764022608340563,7.893010603498716,9.496704900182396,18.12070183621442,21.35166243744484,32.753673619028945,31.08115958691761,39.13814270427907,590.8463108452077,0.0,3.78464054694549,0.0,2418148.0,0.0,18.401223298162225,16.330060579278722,0.2245235799398379,144.26106698041187,529.44969244651,532.2157966978848,448724.4118431874,116.49557835794984,863.3559115100652,214.9146817069962,-0.5690041757990643,70.02571433112024,817.738087350804,816.4246016442776,670764.3784725233,644.8345594648272,996.7238281443716,103.43632285307837,-0.3711014183616203,46.71079441509408,969.0065900824922,975.5651515033096,673582.2108377425,868.7343106046319,1046.8221141267568,53.837011179747,0.2236064404845259,0.5196169911223024,0.548920194063895,0.6364209479754784
sub-0027_T1w,596,0,2,0.7190439068303823,1.4214871333246648,0.6150295090251723,12836.37107394674,5.844857157732176,5.637093682648465,6.045915867945974,5.851561922602091,0.2573335492835673,0.380223472332122,0.3624429783843108,0.3874545693397522,0.2117624878883361,0.0,0.00158880334989,6.630025890084835,6.522227409204187,6.6151935981607455,3.4471225760408184,8.704694027946807,8.892662342522591,14.52617042358015,45.66635126542981,59.926200301328045,59.204808077058765,72.02187266441844,116.24770938060622,0.0,2.8867219332530643,0.0,2916288.0,0.0,18.336991667747498,8.621684139703396,4.261066706584412,105.0583323356321,597.0320880779149,600.9753944724798,364986.723836293,308.65643687546253,860.4730877280235,174.34093448404522,-0.6457129459231337,62.83254700596304,791.5369794135258,788.6369474977255,539286.540284091,644.5745182782412,952.6945006102324,90.59895888126348,0.0045330147642665,51.62536083113649,939.2988258471704,947.8176411241292,514067.736703018,820.2877655625343,1034.0892854332924,65.24890536221399,0.2326056435071415,0.5406700974937042,0.5669638141653303,0.3681856352757986
sub-0028_T1w,347,1,2,0.8023047548109086,1.1998975911764531,0.6251989475030189,19254.527357732488,5.934476873352215,5.769499770740677,6.126160181293975,5.907770668021992,0.2598445867452021,0.3730732819703358,0.367082131284462,0.3858722597360611,0.2176860898733139,0.0,0.0027119645538542,6.504293756548161,6.373350668795363,6.455403561493457,3.2982442425281007,8.523992302326704,8.830188314762042,14.668328399431322,44.659223599686726,61.755860151607926,59.57151499973332,72.2994612479053,214.1016229364324,0.0,2.974856192547953,0.0,2821220.0,0.0,17.382906317710876,8.518084642462318,5.529976192934175,112.97999994231844,582.2678979754384,580.6593049764633,376275.2297953791,301.7426717877388,855.1863153576851,176.05079875538377,-0.426920799283363,58.57258061525725,804.9694186302979,802.9498039484024,540239.2124549286,649.5324868261814,966.946112036705,94.19870787377968,-0.050007565658837,51.41370965117025,933.4021691796364,940.0377242267132,531563.5589448693,819.1475121080875,1028.7520011663437,64.08615995011714,0.2228601557256525,0.5346936338738469,0.5618944712760148,0.3800430966919489
sub-0029_T1w,251,0,1,0.873290348525167,1.023970065607039,0.6389521643846242,-1.0,4.115775586745316,3.3859718381588384,4.944096,4.017258922077111,0.2684310226827148,0.3571579101059248,0.3744110672113603,0.4032832831144333,0.0867799133062362,0.0,0.0020723352221848,7.733611982649332,7.57285282458569,7.635251371429505,2.262498203864003,5.4457867893486585,6.138676323945593,10.707743978624118,18.814138801808724,40.10474331566948,35.97584200187719,49.00864388815337,3722.4606442389386,0.0,1.5354712364129146,0.0,2446419.0,0.0,10.488491892814636,12.464025920700868,-0.5194590768133938,143.32568925963614,379.69604488435607,357.9405963420868,338357.8412854313,155.80127507448196,672.6231004595757,158.20568024869715,0.3739200211038986,67.17877455826229,755.2201591326951,762.9961642026901,450198.2604458431,508.9415827989578,988.6374765634536,140.1074530303652,-0.8044604442251102,80.75439954554126,916.3249416363898,932.3936324715614,471945.8995048865,764.2725415229797,1036.640362739563,87.076479089716,0.1889650448420395,0.508975527824738,0.5508210798318496,0.5474691542725743
sub-0030_T1w,633,1,0,0.6470778986709388,1.5350308621155075,0.6189045968415398,-1.0,4.744160420449194,4.096225261347579,5.4244373333333336,4.711818666666667,0.257091702691371,0.3782920394922588,0.3646162578163701,0.3517819941043854,0.1776707470417022,0.0,0.0027214803012717,6.067737157840907,5.973810563253288,6.050830413676584,2.700593140678711,8.484935265760553,9.841115429366566,18.33781788166043,122.88557495051268,183.31704547965737,175.84034407706062,221.3184118010118,47.98223457483454,0.0,0.8716979635447308,0.0,2690546.0,0.0,5.557319596409798,2.8714769562251523,0.2017345083609338,141.5589240961677,537.237134378035,538.6101225987077,410297.0191992445,191.17179411649704,845.5329448804259,199.4411739107165,-0.5027230568294434,64.50190443849769,806.2906821847523,803.4825599342585,603722.6972540728,648.9096848741174,976.818004488945,94.6951119045317,-0.3012132800529494,43.27591277108453,962.079429873464,970.043367266655,581897.2847724699,859.2939267382026,1034.7464454248548,52.89847134531404,0.2159411925930404,0.5150719588416154,0.5520663797150148,0.7176559285225232
sub-0031_T1w,303,1,2,0.7997038641381022,1.2635627929218631,0.6397273148585951,15421.81869822485,5.862095637395792,5.680151467108112,6.109714940355105,5.79642050472416,0.2564893696793223,0.3782061937054593,0.3653044366152183,0.4110021889209747,0.2250003278255462,0.0,0.0012795925183182,6.677991598927587,6.555011004415528,6.641037715087393,3.146613575801167,8.574923248469203,8.414784428225955,13.52281646040749,42.63090298673152,57.04402135379253,55.75514967049202,67.59052467095201,16.52897196581908,0.0,3.7186055227491295,0.0,2934768.0,0.0,21.789637070149183,9.03485392641714,5.562000491972055,107.0825842262459,585.6540954658925,587.9141828119755,361365.051757636,261.15985300019383,867.6606413461268,186.84002823535263,-0.5699524411102854,61.0658334781777,787.9385949030961,786.6825905367732,532850.5463376712,637.2228232212365,948.0522215925156,91.74214503829111,-0.0056360039739589,55.24685482253536,924.5148306968466,932.1272901520132,514673.4026825233,802.923313818872,1027.315973833203,68.92989987170616,0.2322798940570186,0.5444046449012693,0.5696798492303844,0.4156852894997424
